Publisher  App ID,Publisher  App Name,Publisher Account Name,Publisher Account ID,Publisher  App Market ID,Publisher  App Platform,Publisher  App Metadata Liftoff Category,  Transaction Event Ad Spend (Unified)
6525270e5946c49eb49f90c2,Hidden Objects - The Journey,Saygames LTD,5fc671cbba624b0015a61bf1,games.taplab.thejourney,android,Gaming,3227.8846264522135
632ab3c2acd0c696a7c1f0b6,Rent Please! Landlord Sim,shimmergames,62e8ba2a41b9c9001b104759,1645842987,iOS,Gaming,3223.3097135099233
52f018f6196aff174600000d,Episode Choose Your Story iOS,Pocket Gems Inc.,561e8d936b8d90f61a000d57,656971078,iOS,Gaming,3210.7093975923563
655f6d086d563178776ccadc,Head Ball 2 - Online Soccer,Miniclip SA,561e8d926b8d90f61a00013e,com.masomo.headball2,android,Entertainment,3210.025208739888
6413698f6e7664ba85e052b5,Stumble Guys,Scopely,561e8d966b8d90f61a003414,1541153375,iOS,Gaming,3208.0954269182207
6572f56b85ac87f19ca81918,Balloon Master 3D,"HIGGS TECHNOLOGY CO.,LIMITED",5c99bb9a419bc70011bbebcd,com.balloon.master.cube.match,android,Gaming,3199.8855661063208
647065abfed1e7a7ec4ab3bf,Truck Simulator : Ultimate,Zuuks Games,647064a3001eb40011826210,1553900372,iOS,Gaming,3199.601949569123
66c2f7630be6380351b550b4,AV - Blacklist - call.blacklist.blocker,Appvestor ApS,6666afb99ec3300011cdf91d,call.blacklist.blocker,android,Social,3198.0911249008573
5eb814b1837e5c00013564a7,DOP: Draw One Part,Saygames LTD,5fc671cbba624b0015a61bf1,1504434984,iOS,Gaming,3196.4475763095184
64f95d190012a94444288e99,Block Puzzle 88 New Android,"Shanghai Zhenglang Technology Co,L",63885d9b9d8b8c001477e945,linkdesks.block.puzzle.classic.puzzlegames,android,Gaming,3195.4567612925243
66be5f49b5852a686fdb65cd,Puzzle Pop Blaster,Gimica GmbH,619b548fc9c9c1001796f1f6,6499209581,iOS,Gaming,3194.170400643254
5b88fd2f47346250e209a7b7,Merge Dragons! iOS,Gram Games,561e8d976b8d90f61a003d96,1208952944,iOS,Gaming,3191.301875142828
5fbf44956834251059a6f007,Dual Space Lite,360 LUDASHI TECHNOLOGY LIMITED,5f9782bfce002e001514fcf3,com.ludashi.superboost,android,Utility,3190.3041443953325
579c0497be7334703a000072,Wheel of Fortune - iOS,Scopely,561e8d966b8d90f61a003414,898040123,iOS,Gaming,3189.4920198858667
673e9330fa70582cee6bea80,Skincare Time: Makeover ASMR,FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,com.fc.p.gp.skincare.makeup.makeover.asmr.game,android,Gaming,3188.6697066959127
5ac780e71a839166af6b178c,Jigsaw Puzzle For Adults Android NEW,Veraxen Ltd,561e8d936b8d90f61a00134a,com.veraxen.jigsaw,android,Gaming,3187.3408921614923
6812451878f4df95e467d210,Unravel Master,SuperSonic Studios,5e3692d21cd3cb0018dd4329,com.gdrhrhw.utxdm,android,Gaming,3180.8317279037383
660bba8a5b2dea6d39baf2b8,com.vpn.secure.proxy.guard,gamestudiopsv@gmail.com,5c657afed9e6e60012bab5d9,com.vpn.secure.proxy.guard,android,Utility,3175.8661713685906
684360a627757d510c99d20c,seamobi-dev@gmail-com_com.bear.vpn.super.fast.unlimited.connect,Yandex Inc.,6297c4bc012073001b3df035,com.bear.vpn.super.fast.unlimited.connect,android,Utility,3174.55893568962
67d27b9e043308f88f90f06e,SlotFA_Android,kusodino,5ffe6474bffe7f0015682c03,com.pyja8infr.frenzy.spzy,android,Gaming,3170.989130769265
65813559785ffbb3b3ff3afb,Jigsaw Master,"Guangzhou Xiaomi information Service Co.,Ltd.",5d25ceb8ee15e60017672861,com.mintgames.jigsawmaster,android,Gaming,3168.6450315763855
5da6dc3359f5670018ae7ccf,HunterAssassin_AND,RUBY OYUN VE YAZ. DAN. SAN. TIC. A.Ş.,5d074f140fbc770017190dd2,com.rubygames.assassin,android,Gaming,3165.1687388675173
65d58e877ec96f667da83448,Carecam Pro Android,Huiyun CoLtd,65b220b1dc68e70011e15eaf,com.huiyun.care.viewerpro.googleplay,android,Utility,3164.4634324242747
6627c27f0e0761ce8e0a107c,Bubble Witch 2 Saga,Activision Blizzard Media (King),622b9915ac4bf1001715b790,834393815,iOS,Gaming,3161.5515854300456
61039163df8b0d5467251943,Video Downloader,Guru Network Limited,5e96c1b29704720015d9f4ae,free.files.downloader.save.video.manager,android,Utility,3156.1166183960468
65f2b7d1c8510816ad30e1cc,Carnival Tycoon_iOS,AppLovin Cyprus Limited,64a517649cd8d6001106db4e,6475709488,iOS,Gaming,3155.7356845442364
66f26c96cde9700bb6f01d8f,PRS,Matechmobile,664c5d34c251570011603031,6698859507,iOS,Entertainment,3155.377669726226
688211415664779c7158f6dc,ddyjack,"Shenzhen AOE Network Technology Co., Ltd.",59f943ef3f415d7d580076a0,com.push.needed.session.preview,android,Gaming,3154.6764867878273
6877072261fad0cbc88641dc,Wool Saga 3D,Fodream Limited,6364b12e3ad6c7001711d812,wool.thread.saga.triple.match.sort,android,Gaming,3153.057519822483
6564597df2be8e652a92ac8f,Train Miner,Azur Games,59fb487bbe77065f5800afc3,games.flexus.trainminer,android,Gaming,3148.8418360881624
682e8b82f9be3da740378145,Brain Puzzle 2: Logic Twist,"MOONEE TECHNOLOGY CO., LIMITED",5e01b8af1a0f960017f9603e,com.brain.logic.joygame,android,Gaming,3140.8109663004634
68b9632689ca41b14ce7d8d0,DramaRush,BIRDLINK HK LIMITED,68b95a589a39b4828a65a39e,com.dramarush.bingeshort,android,Entertainment,3139.9901103007724
56a1172365be47662b000009,SimCity BuildIt Android,Electronic Arts,561e8d936b8d90f61a0006b6,com.ea.game.simcitymobile_row,android,Gaming,3136.3253769439716
672c874d136e386f160f79e2,Booty Slam Launcher Plus,App Central ltd,5fc618102e8dd2001579b65d,com.triangular.bootyslam,android,Utility,3133.533153564548
68a6c8252f67078c130976e6,Tiles in Hole,Lihuhu,5d8880f1444f7200181b5e1d,and.lihuhu.tilesinhole,android,Gaming,3132.7098313502665
67deadb9c0f3b12f78d9733d,"VK iOS: social network, messenger",Rock Rim Media Inc,67a0d88e77bd1c00117ad4f5,564177498,iOS,Social,3131.3824835274736
657b41e9e8525ecc5feb67be,Dominoes iOS FBig,FBig Apps,63c04aea0db2300014a8de59,1253455582,iOS,Gaming,3128.400691805872
66bb3648aef015d56fee0540,Tile Match -Triple puzzle game,Playsimple Games,568b8cb3bb2089a80600000a,6448493522,iOS,Gaming,3127.166420888978
65f454e99fc751abe279e206,Cittamobi,Cittamobi,65f1ab3f0ab4250011ef36b5,br.com.cittabus,android,Utility,3126.207711668185
68553ce753ef1303f912af27,iControl,KIKA TECH,5eda02979e6f0f000f9c4739,com.ioscontrol.themed.control.center.smart,android,Utility,3114.4880491311405
67231c22c55b9eb5a4ccadb0,Story Match Android,"Shanghai Zhenglang Technology Co,L",63885d9b9d8b8c001477e945,linkdesks.storymatch,android,Gaming,3112.4751573465173
6439a78d1715525207ae2240,Stumble Guys,Scopely,561e8d966b8d90f61a003414,com.kitkagames.fallbuddies,android,Gaming,3112.276848002066
684807391c6cdeb759d24191,Blessed-Android,Everblessed Technology Inc,684804f4806ba900114788aa,amen.blessed.app,android,Education,3107.7327277131617
65ba3992285feb21006298bc,Archery Clash! IOS,Voodoo,56d55c72562b9c353800000d,6458097001,iOS,Gaming,3105.2663710874976
66c717e73151a503c115f04f,Idol Prank Video Call & Chat,HIGAME Jsc,62664065ca13b50011fb00a2,com.higame.par.idol.prank.video.call.chat.phone.fun,android,Gaming,3094.0910096807643
62b3097379d2cf51a40f50c5,FarmVille 2: Country Escape,Zynga,56c3a378adccd1cb7e00000a,824318267,iOS,Gaming,3090.657741218376
607020b57a9a3d53b679bfcf,PhotoGrid iOS,ijoyful,607019d514eb890015bd3248,543577420,iOS,Utility,3089.5815164231913
64790a25b7a4c97fb3996e3b,NotVPN,AppWizard LLC,64727dcb7df05c001149ddd7,com.notvpn,android,Utility,3086.306575170371
5b0bc90385dd273cd905a0ce,Darts Club,BoomBit Games Ltd,561e8d956b8d90f61a002a2f,1389760587,iOS,Gaming,3082.6123884874405
66469fc26e3e372b114a92e3,LINEウォーク,LY Corporation,5efeed113191d60018f0f4e0,6474006815,iOS,Entertainment,3082.4772966426817
6679b5703a2fe58e15167c11,Brain Test All-Star Android,Unico Studio LLC,5dcf09394f6eed0018145e58,com.unicostudio.braintestlegacy,android,Gaming,3081.2230633534714
60a5488549d6f3143b6fcea8,Fork N Sausage,Saygames LTD,5fc671cbba624b0015a61bf1,1448360185,iOS,Gaming,3077.406078484899
67d9624b6aaceed8cfc4d2de,BabyBit,Edusystems OU,605332ccfc1a6f00150aab5d,com.babybit.app,android,Gaming,3077.348397366124
5d5a418fa3158500188058c6,Hanamembers_Android,adpopcorn,5d5a4104cec59b0017a0151f,kr.co.hanamembers.hmscustomer,android,Finance,3077.0805395618268
5f4d59a9c3fdf402238f8676,com.kraftwerk9.universal/628575,"Appodeal, Inc.",561e8d956b8d90f61a003219,1439422220,iOS,Utility,3073.9308683744375
61fa375ccbe0fe53a7b7c842,Word Bingo iOS,Playsimple Games,568b8cb3bb2089a80600000a,1563215345,iOS,Gaming,3072.9538930358513
64ef106a4ca99f72ba7c5e9c,Picture Builder iOS,HITAPPS GAMES LTD,6021599b8b3e5600159fcc76,6463711142,iOS,Gaming,3067.884657766364
6448fd1811af6ec1f39a0376,Bubble Pop,Gimica GmbH,619b548fc9c9c1001796f1f6,com.gimica.bubblepop,android,Gaming,3062.7517358808127
611f546d658e325735892413,Solitaire 3D Fish-IOS,PLAYDAYY TECHNOLOGIES PTE. LTD.,60e59f4713bcb50017c45d89,1558444241,iOS,Gaming,3059.264533065154
645b741cf9888365825678df,Bingo Cash,Papaya Gaming,5f58b1ac675b0600157e7105,1522266397,iOS,Gaming,3058.478786302807
669a39240b9c38c4a9990e57,INS3 Lite,AtlasV,638b3f012fb066001b8262d1,instagram.video.downloader.story.saver.ig.insaver,android,Utility,3057.52340448378
64706513a9373851a6483e4e,Bus Simulator : Ultimate,Zuuks Games,647064a3001eb40011826210,1461749632,iOS,Gaming,3055.886450052205
605dde0782080856bc7cee61,State.io,Azur Games,59fb487bbe77065f5800afc3,io.state.fight,android,Gaming,3055.684953603153
665ec8a99e6078cbc4eb5d59,Triple IAP Android,Mavericks Mobile,58b91be73e5caab04b000296,com.match.triple.games.sort3d.puzzle,android,Gaming,3052.842283691371
64e624084ca99f72ba7c51f1,Bid Master iOS,eyewind,57a86a528a987ad67e000034,6453025143,iOS,Gaming,3047.3004862341613
68060bcd6e7314c6822047e9,PlaySkit,"HK Wanhua Network Tech Co, Limited",67a2e105ce727c001181897c,com.playtk.skit_cine,android,Utility,3044.1322178565765
67e2766044b5b9c0ea9965bf,Pin Master,Gimica GmbH,619b548fc9c9c1001796f1f6,com.pinmaster.screwpuzzle,android,Gaming,3042.5746190996
66603c8e506818ca1981ea77,Status Saver - Download Status,9D Technologies,65c3655fa3d8e100119171ba,com.downloadwhatsappstatus.statussaver.videodownloader,android,Utility,3040.2559403151454
682d73d8f9be3da74037758e,Ringtonemall: Songs Editor,Quiz Table,65c0bcb2444f8f0011404e52,com.ringtonemall.songedit,android,Entertainment,3036.949786827088
5e9c67a8de2e001cda43aca8,com.marcuss.note/143020,"Appodeal, Inc.",561e8d956b8d90f61a003219,1444318808,iOS,Entertainment,3034.01754476949
63340f39fcf4cd2a6e9aa676,Macadam Android,"MACADAM TECHNOLOGIES, S.L.",63340ea7b82cec00137c42f8,com.macadamapp,android,Utility,3033.013338227258
5a38fe8345eaab5125008d89,Bubbles Empire Champions,Ilyon Dynamics,56cb43391ba696884900000a,1316565091,iOS,Gaming,3032.2939789802413
66f1273e901d39379d5a88ec,BeautyTiles (iOS),"Shanghai Boliang Huiyan Information Technology Co., Ltd.",629478730eaeef001bb70cfc,6739987539,iOS,Gaming,3028.455368872435
5746d3b3bc8494c95b0000be,FlipDiving,MotionVolt Game Ltd,5746d3108e99b7da740000ad,1045516045,iOS,Gaming,3028.4135496109384
67c060d3b5a7d2bd8485ce41,Queens Master iOS,Kwalee Ltd,5a6f56062c250d182f0056f3,6741799909,iOS,Gaming,3028.015472825502
665bec266286e0a1efb677e0,Dice Merge GP,"Staple Games, LLC",661fce3e6bdbf90011868564,com.staplegames.dice,android,Gaming,3026.582027766238
5822081bda1a0edf020003db,Microsoft Mahjong iOS,Microsoft Casual Games,579643ec6c081adf5c00004c,1486892969,iOS,Gaming,3025.4433326265453
66c7e9061d0f136e8c4fbc59,AskChat2,香港可玩网络科技有限公司,646f295419b8ba00119628bc,com.askchat.andmiapkpure.ftetntgt,android,,3023.643368154826
651e08615946c49eb49f884d,SolitaireIOS,Puzzlecats,65088cbbc79cc700111adcc5,1360098321,iOS,Gaming,3018.9426281017068
5dedcccb070d9d0017a59e2b,Brick Out - Shoot the ball,Puzzle1Studio,5d130cdf37472100170775e1,com.puzzle1studio.go.brickoutshoottheball,android,Gaming,3008.4674077983746
6853f56ed0b5b1d9bfd3e077,Hole Em All,Lihuhu,5d8880f1444f7200181b5e1d,and.brainworks.holeemall,android,Gaming,3006.587282229144
65ab6489388f89926d733a0a,Merge Restyle,"HIGGS TECHNOLOGY CO.,LIMITED",5c99bb9a419bc70011bbebcd,com.play.merge.restyle,android,Gaming,3004.877267442432
65b9da9dd5857e078ac1bdd4,Find it,Guru Network Limited,5e96c1b29704720015d9f4ae,hidden.objects.find.it.out.seek.puzzle.games.free,android,Gaming,3000.9451753234894
5b2281dcd251a65c71ad0338,Tomb of the Mask (Android),PLAYGENDARY LIMITED,5735de0ebcd1970756000054,com.playgendary.tom,android,Gaming,2999.0948007699485
67125b4820deb557b6b219f7,BusPuzzle,Rollic Games,5bec0018c9af0a7962a96f4a,com.feelcrafters.buspuzzle,android,Gaming,2998.163304630968
68ccf670fe47fdc351e6108e,FunniesTV,Chongqing Fanni Network Technology,68ba56d2257b3b6d2bd73f5a,com.selene.lunara,android,Entertainment,2996.3051104148003
6262b25b01290d797e8040b5,Solitaire Spider IOS,Easybrain Ltd,57d1b461ae2b57d903000027,1619320898,iOS,Gaming,2995.0930324600527
62a04d3747ce1da61305818f,Happy Merge Home,DragonPlus,5b4f0f700aa32c4f543a8b82,1610705065,iOS,Gaming,2993.958059332257
68d2191c4015b935ba11f3aa,SkewerJam_IOS_com.ig.skewer.jam.food.sort,Zego Global Ltd,5ce32f41e15f77001148e36d,6752386103,iOS,Gaming,2993.458520332143
606f7f2232316bc6b225c578,Android Bubble Shooter,Mobility Ware,561e8d936b8d90f61a000455,com.mobilityware.BubbleShooter,android,Gaming,2986.792557787546
6916977775812d063659cd46,ImagePixel:Factory,Daisy,6916968325456ee135bb7c50,6755167410,iOS,Utility,2986.0072784686436
679b8c7cc1d0e427bfd01588,KAUCHE,"KAUCHE, Inc",679afd4877bd1c00117aaefd,com.kauche.kauche,android,e-Commerce,2983.7342650525475
691209ecbd1fb70887c02362,deveem_app-start-vpn-russia,Yandex Inc.,6297c4bc012073001b3df035,app.start.vpn.russia,android,Utility,2983.6887372649912
6733a03832ceed910a7d0542,SchoolBoy Runaway,Linked Squad LLC-FZ,671e314969f3560011056fd2,com.LinkedSquad.SchoolBoyRunaway,android,Gaming,2982.1475887776896
68e52e057724be505b75aa43,Scrolla,TEYRON LTD,68e52a1841fccb5b1d1afc50,6749377769,iOS,Entertainment,2975.593007167448
67951222f372f630d3b74bc1,Wood Nuts 3D,ADONE PTE. LTD.,6140b93df325530017ebcca3,6740447022,iOS,Gaming,2972.1741721621765
5d83b84af182223537554a53,Temple Run 1  iOS,"Imangi Studios, LLC",561e8d946b8d90f61a001a15,420009108,iOS,Gaming,2970.613608228152
64219c982401c991de0924ad,Med Android,Match en Direct,64219c0480513f00143dbdc5,com.activaweb.matchendirect,android,Entertainment,2968.329249979677
5af2bc90731d33224a6b9c74,캐시워크 - 돈 버는 만보기,캐시워크,5af2ae1e0f25612233aa2819,1220307907,iOS,Utility,2965.852556416713
671f421e913e67d2955cf06f,PDF Viewer Pro,Wellresion Limited,645382d9ff6cc5001440b5a1,com.pdfviewer.prodoc,android,Utility,2961.323723187911
5cd43df95dbc9100110b04f5,DAFU_iOS,SpinX Games Limited (in use),561e8d976b8d90f61a003e81,1356980152,iOS,Gaming,2960.74211775694
64b95dbb43a665f24b3d0201,GAMEE - GP,Animoca Brands Limited,644a18148c17ba0013bdaa92,com.gameeapp.android.app,android,Gaming,2954.7386350574116
68678964cb668db5fcb4663d,Frenzy Block,HILOCEAN TECHNOLOGY LIMITED,67f8e7d1c4ce7000112628de,com.webpack.happyblockblast,android,Gaming,2954.600024906864
5de457ab2510a20017316ee9,Bubble Pop Origin! Puzzle Game,Puzzle1Studio,5d130cdf37472100170775e1,com.puzzle1studio.go.bubblepoporiginpuzzlegame,android,Gaming,2953.442900232285
680de69339da3f86ec0a3a94,360Eyes Pro,PUWELL CLOUD TECH LIMITED,678f45c52d6d8a00115e6e6f,com.app360eyespro,android,Utility,2947.6059230884
566f7086fb84601f2b00001e,The Sims Free Play iOS,Electronic Arts,561e8d936b8d90f61a0006b6,466965151,iOS,Gaming,2947.5562618523836
65d1cceef31d94e5290f8b75,AirBrush,Pixocial Technology (Singapore) Pte,65d1b497a3d8e10011923d10,998411110,iOS,Utility,2947.3169783433723
652489250e8e377c60312454,worldstar ios,MediaLab,62e85e3836ed04001b6d0adb,525958087,iOS,Entertainment,2945.4164568178194
682e7bc9f9be3da740378095,fuzztv,"HK Wanhua Network Tech Co, Limited",67a2e105ce727c001181897c,com.zzuf.fuzz,android,Entertainment,2934.2413591872555
6526703e4168a1c19383dcff,Solitaire - The #1 Card Game,Playvalve,64803209bfd9aa0011593484,1578681725,iOS,Gaming,2932.098581994347
583c45ebbbfc6393130003bf,Clockmaker Android,Samfinaco Limited,58371a2bafd6eb8b130001ca,com.belkatechnologies.clockmaker,android,Gaming,2930.1218322110676
65e5aa0dd13c647695f4ff1d,Highway Overtake - Car Racing,Hypermonk Games,61f3f103ad762b0017e8f91a,6463229324,iOS,Gaming,2929.5394379146637
65a796ccfee339ab638b073c,Whats Web Scanner - Dual WA,Eijoy,59e47aff5f0b03b409009fa1,com.whatsapp.web.dual.app.scanner,android,Social,2924.819416038219
685e3fbbbf5cd99081f90e9b,Mahjong! Tile Puzzle,Appsky Hong Kong Limited,63dc9bbbab59840014f6a70b,com.kuyisi.mahjong.tilepuzzle.game,android,Gaming,2920.9950707720695
64b4e5c6f5edf073b3bd2aae,Live Launcher Lite,Happiness Paradise (HK) Limited,62ecd05c40aed0001b7538ed,com.launcher.light.theme3d,android,Utility,2918.4750199841824
64b96279f5edf073b3bd35df,Tropical Crush Android,Animoca Brands Limited,644a18148c17ba0013bdaa92,com.gameeapp.android.app.match3,android,Gaming,2914.2270232840224
6862f463394e0109dd4a28dd,seamobi-dev-gmail-com_com-hotspotvpn-super4-ios,Yandex Inc.,6297c4bc012073001b3df035,1528940523,iOS,Utility,2912.927042500637
673c9621f4ded7f554b486cd,Hidden Spots IOS,Easybrain Ltd,57d1b461ae2b57d903000027,6736755876,iOS,Gaming,2905.091201701358
62ec02c743039771470d8f96,Farmville 3 Android,Zynga,56c3a378adccd1cb7e00000a,com.zynga.farmville3,android,Gaming,2902.7352153370143
685bb3dee06142e32ada6a48,Monster Coloring: Draw Master,HIGAME Jsc,62664065ca13b50011fb00a2,com.par.monster.coloring.draw.master,android,Gaming,2900.7296014875674
6597c1c9793700c63608bb73,Hunting Sniper-EUR,WuHan PaPa Interactive Technology Ltd.,5d08502c835a3800184d6345,6472705058,iOS,Gaming,2900.545717067158
650413bc60aebaee1ce34b92,CCleaner,GenDigital,64678a9ed7125400115d9869,com.piriform.ccleaner,android,Utility,2898.553231715064
653b699495201dc8a91e3804,Color up,Chan Gaming,63427eef0af3c2001b42b033,classic.relax.happy.color.by.number.game,android,Gaming,2896.0045651354517
68a80c2f85125a98e7cd4d91,GUH_IOS_Gun Hero,Tap2Play LLC,5fb510aa8072bf0015d8d59d,6751321179,iOS,Gaming,2893.3560912493067
62a6817ff21fcacf5e811b9d,Golf Rival,Zynga,56c3a378adccd1cb7e00000a,1354796403,iOS,Gaming,2892.000473533525
66aca975aac742b8e38fd93d,Water Sort,FlyFox,636231beddf9f8001beb4ffa,water.sort.puzzle.color.sort.games,android,Gaming,2891.9499666161714
62e0737f0292f74d5c091df9,Mode Earn App,Mode Mobile,62e072be8bf102001bddd392,us.current.android,android,Utility,2891.7068254783862
68396ab939e1c3b9776e4b1b,Wool Craze,Vicok Limited New,64684dd7d7125400115d9e39,wool.thread.color.sort.jam.puzzle,android,Gaming,2886.7612765095337
65712b140c33641a15cb34cd,2761 Star Blast: Block Puzzle,"LeYoo,Inc.",573c1e4c69d550c903000024,com.blockpuzzle.comboblastmaster.freegame,android,,2884.811842275216
5dbbc4947c8efe00127f9b18,QBlock Android,OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,puzzle.blockpuzzle.cube.relax,android,,2879.6079323244094
67bc2b62d85e20dacde188c4,Hole Em All,Lihuhu,5d8880f1444f7200181b5e1d,6739246483,iOS,Gaming,2879.03800757468
686d4814986d20e7dc934558,Live Earth,TEVO JOINT STOCK COMPANY,68216936104b40001137aa5a,com.live.earth3d.gps.satellite.map,android,Utility,2877.233655288729
62ec023521b2bfef4246f12e,Farmville 3 iOS,Zynga,56c3a378adccd1cb7e00000a,843506607,iOS,Gaming,2873.156360787821
670241cdcde9700bb6f04d79,Archero 2 - AND,HABBY PTE.LTD.,5af96cda0bf9c14aa04bb8a8,com.xq.archeroii,android,Gaming,2872.8053355724364
6514328648832e941ea4ac1e,Hornet - Queer Social Network,Hornet - Queer Social Network,6512f155a6852400119710b9,com.hornet.android,android,Social,2869.4028303906302
6709ec84d4aa891a69ae1001,SamRemote_GP,BoostVision,6582b6cb32ddea0011e06caf,com.boost.samsung.remote,android,Entertainment,2868.0821023026388
675063a96ec632464fb4244f,HornetLtdProgrammatic_ios_com-gethornet-Hornet,Yandex Inc.,6297c4bc012073001b3df035,462678375,iOS,Social,2861.19403943284
64706577676fd347ebc0b3c3,Bus Simulator : Ultimate,Zuuks Games,647064a3001eb40011826210,com.zuuks.bus.simulator.ultimate,android,Gaming,2839.764085933938
687f96e30c57d8be6eea7ace,1Weather Moto,InMobi,626a9cd05d54fa0018b746b3,com.inmobi.weather,android,Utility,2839.435965414319
65bb6ddb285feb210062a044,ДругВокруг,SPARK STAR LIMITED,65b10d6ad5f847001168a1ea,473939766,iOS,Social,2828.3482764892956
65fcefed31f8b0a507376476,webfic,dianzhong,65fa8eaf81e4e100118cad7c,com.webfic.novel,android,Education,2826.522101658869
687e0c1a28d514326f545087,MoviePack,Shenyang Yicheng Network Technology,6866251bdd4af80011a68567,com.gargan.abismo,android,,2818.266189607259
659563173d17c7a5d543f00c,Find Fun Difference - Android,AmberMobile Limited,5fc0a33dcb32b5001563f9dc,find.spot.fun.relax.difference,android,Gaming,2816.862092460424
66e414df7e03627c15ba0e95,Pyramid Solitaire Saga_Android,Activision Blizzard Media (King),622b9915ac4bf1001715b790,com.king.pyramidsolitairesaga,android,Gaming,2815.4111928920947
655f6dfa6d563178776ccae3,Head Ball 2 - Soccer Game,Miniclip SA,561e8d926b8d90f61a00013e,1193933380,iOS,Gaming,2806.610114192313
6377904574b3e203dfb81037,Idle Bank Tycoon,Kolibri Games (fka Fluffy Fairy),577a61dcda179a9c3f000089,1645281275,iOS,Gaming,2803.6359342613428
5fd762835e487382e67c6548,DOP 2: Delete One Part,Saygames LTD,5fc671cbba624b0015a61bf1,com.playstrom.dop2,android,Gaming,2799.1208411816024
6654729f39ab84e8d845ce70,Wasteland life iOS,Saygames LTD,5fc671cbba624b0015a61bf1,6469495213,iOS,Gaming,2798.5978238995226
689d52c6d75254af6fbc494f,iOS_M191_Vegas Scratch Jackpot,appsuperb,62e25f43fd5cc8001b6bafe5,6749614023,iOS,Gaming,2797.211257180334
666723f8546a6ecbfaa5875c,1 2 3 4 Player Games,Jungle Frog LDA,607d46752ca90f00153876e8,1635978552,iOS,Gaming,2796.18563631004
61f7f356108a2fecef3f83d2,Coin Miner: Idle Tycoon,Fumb Games,5a689d947f4def81700028c6,com.fumbgames.bitcoinminor,android,Gaming,2794.950445447501
65a90b234b4b5121d92d999c,Case tracker,Immitech LLC,65a5f4f032ddea0011e25a24,921827126,iOS,Utility,2793.2548061705284
686ba7301900942067a4f5b9,Knit Away,ADONE PTE. LTD.,6140b93df325530017ebcca3,com.puzzle.wool.away,android,Gaming,2790.1729818186063
6784d18d2e341ddcbb6d64c4,8601-Solitaire Master - Classic,Beijing Youyun Innovation Informati,672dbc7fbc41190011d1cd5d,6739694698,iOS,Gaming,2788.1613494811672
5912fb91085bcd9d5d00102a,com.MadOut.BIG/74079,"Appodeal, Inc.",561e8d956b8d90f61a003219,1214765807,iOS,Gaming,2787.1657428313833
68fcc86957e140bceb79e619,Mahjong Blast! - iOS,jiayou,606c7bac7a37680015801ad8,6754014472,iOS,Gaming,2779.3694550938035
634e06a29a7edee11b9b74a4,Video Maker,InstaShot,561e8d976b8d90f61a003fcf,videoeditor.videomaker.videoeditorforyoutube,android,Utility,2778.455136885801
623affd486a1ceb5223889f3,Word Trip,WALI INTERNATIONAL HONG KONG LIMITED,5f226465dd6eb70015f90d44,com.mintgames.wordtrip,android,Gaming,2775.219198426511
6825b935a288cde6eec35d43,Cleaner Toolbox,Wellresion Limited,645382d9ff6cc5001440b5a1,com.cleanertool.box,android,Utility,2771.061017942334
6909984d2e9735e4101edb21,AR Art Drawing:Nice Sketch,Yangzhou Jinyu Mantang Network Tech,69099658b61ddbc8eb608bc0,com.sketch.ar.artdrawing,android,,2767.157846179606
58f57c4ab023d21a39000752,Polaris Office + PDF Editor,Polaris Office Corp.,58e2fdf75ec902921a001ae8,com.infraware.office.link,android,Utility,2757.2384293010764
64b1472ff5edf073b3bd2728,DOP 5: Delete One Part,Saygames LTD,5fc671cbba624b0015a61bf1,com.playstrom.dop5,android,Gaming,2757.1050096247477
660f97f3c5f237ebf7b4b676,Usman - TV Remote,9D Technologies,65c3655fa3d8e100119171ba,tv.remote.control.tvremote.alltvremote,android,Utility,2754.600813891635
6286157287862c977f37336a,apkpure1,apkpure,628613f18fd8f10017157a48,com.apkpure.aegon,android,,2750.3713041638225
68fdefa863adfe977a1f5dba,Glow Tales,Paxie Games,63d229657d9fc60014b1afdf,6754087834,iOS,Gaming,2748.7926746920793
676b8a2ac6932d0e3d187ebb,Sortime - Sort Puzzle Game,Century Games,561e8d946b8d90f61a001853,6738376983,iOS,Gaming,2748.045147594232
683f027e096c91e0c7b377b1,My Sticker Room,Saygames LTD,5fc671cbba624b0015a61bf1,com.playstrom.my.sticker.room,android,Gaming,2740.216417413163
61e996226e5d870c4caef794,Love Island The Game 2,Fusebox Games,5b3cc9fba8e2402a3660ed33,1522699215,iOS,Gaming,2734.725610658303
6915f38bdb8feadf7f6ab5e5,Hot Rolls,FunCraft,604a7ccb4f898b00151e2797,6744423137,iOS,Gaming,2729.9878081568895
616d6aca904d841324d1511c,Last Day on the Earth iOS,Kefir!,57398bfe4d0c2a683c0000da,1241932094,iOS,Gaming,2729.9484934634957
5c53740df1353c619843e0cc,IOS Addiction Solitaire,Mobility Ware,561e8d936b8d90f61a000455,1450542818,iOS,Gaming,2719.5390498911547
65cc84f07f94e82ba925ca5a,Belote iOS,GameDuell GmbH,65cb5af6a3d8e1001191d9d7,737698958,iOS,Gaming,2719.2632906914373
679b8bf0b7c0c84dcaf1d00e,KAUCHE,"KAUCHE, Inc",679afd4877bd1c00117aaefd,1527218749,iOS,e-Commerce,2717.7354795587594
